Observed,Predicted,Error,phase
10.3,10.726372,0.020277943113376336,train
10.2,10.528871,0.015865349490766293,train
10.2,10.808192,0.028950251503879986,train
8.9,9.097316,0.010963644592472066,train
8.7,9.152411,0.025341767269724102,train
8.6,9.09196,0.027806956523145333,train
8.2,8.621003,0.025028432767701735,train
8.7,8.70974,0.0005594498295986921,train
8.8,9.102758,0.01691126064148527,train
9.4,7.599158,-0.10593712164076466,train
9.4,7.5125237,-0.1116022687634071,train
9.0,8.043456,-0.05612382359953711,train
8.3,7.4908977,-0.05123853900691187,train
8.0,7.0910563,-0.06023061820280111,train
7.6,6.9276323,-0.04628197918557053,train
7.4,6.9297085,-0.03281934255896121,train
7.3,6.768997,-0.03774277469048623,train
6.5,6.6878524,0.014244349815964757,train
6.5,6.1800723,-0.025230746690767112,train
6.2,5.9358387,-0.02176702580023542,train
6.1,5.733671,-0.03095647271244272,train
6.1,5.6022053,-0.042538531878278836,train
