train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.96622574,1.0336667,0.04288433,0.76714087,0.13362159,0.9492069,1.2634495,0.060548257,0.94832206,0.23733804,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,72,100
0.98230976,1.0331683,0.039440155,0.78572685,0.1917143,0.9771617,1.2115448,0.045615803,0.9361678,0.41752467,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,75,100
0.98837996,0.68201953,0.02943294,0.51845694,0.026632149,0.97939336,0.9285523,0.040565852,0.7125391,0.03805564,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,77,100
0.983263,0.8930358,0.028305398,0.7002128,0.05799903,0.96885335,1.2309154,0.038680665,0.9301472,0.08754161,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,78,100
0.9855703,1.018158,0.032854404,0.68484384,0.35992724,0.9823477,1.1843231,0.037557818,0.82502854,0.35337695,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,79,100
0.9491225,1.4308773,0.057759013,1.0458416,0.27439445,0.94827414,1.4570779,0.057106897,1.0702215,0.25518844,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,80,100
0.9893167,0.8156611,0.02866948,0.63309056,0.17343494,0.98764575,0.92900515,0.033178944,0.70515394,0.25204206,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,87,100
0.9522492,1.4207717,0.06085056,0.9673408,0.20165004,0.9231466,1.8312299,0.07434287,1.2539612,0.36018923,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,88,100
0.9734524,0.64092726,0.047270622,0.45117363,0.21736392,0.9608038,0.8029719,0.054717034,0.5848892,0.34904623,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,91,100
0.9680361,1.227676,0.051188044,0.93329656,0.2999075,0.9607954,1.4267672,0.059189875,1.0958772,0.4479154,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,93,100
0.98293024,0.7641224,0.032096516,0.5781248,0.17166793,0.96966213,1.0136712,0.045234457,0.79038286,0.44960967,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,95,100
0.9568743,0.772651,0.046622477,0.5849299,0.021482347,0.9601878,0.75470555,0.04593606,0.5698496,0.020870307,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,98,100
