Observed,Predicted,Error,phase
28.7,28.283657,-0.007306370015003423,train
28.8,28.332256,-0.008187020018457785,train
30.5,28.560226,-0.0328439912354017,train
30.4,28.70427,-0.028690486106097916,train
30.4,28.729097,-0.028258545071726822,train
29.4,29.017368,-0.006549957921836648,train
28.8,29.183233,0.0066093939150417965,train
29.5,29.12939,-0.006321220106806127,train
29.2,28.857584,-0.0058978816412356624,train
29.9,28.994831,-0.015369235678400308,train
29.7,29.021101,-0.011561427572994101,train
30.3,29.25544,-0.017539279306481557,train
30.7,29.28389,-0.023608188462567483,train
31.0,29.332066,-0.027645902748846415,train
30.4,29.404911,-0.016638910856856405,train
30.8,29.519287,-0.021232216182564767,train
30.8,29.496578,-0.021616832589056095,train
30.7,29.517292,-0.019640682693000875,train
31.2,29.512375,-0.027797065543811852,train
30.8,29.616314,-0.019592147229781153,train
30.2,29.471603,-0.012206767015588824,train
30.5,29.561378,-0.015627705270271387,train
30.6,29.487663,-0.01851190485448783,train
30.2,29.506865,-0.011608986866140255,train
29.6,29.387623,-0.003600374733606318,train
28.4,27.219028,-0.021233221545844262,train
26.4,27.785397,0.025567718512671075,train
27.3,28.305656,0.018085519969589802,train
27.5,28.409405,0.0162656847918457,train
26.7,28.381855,0.030533725206168854,train
27.6,28.365452,0.013677213374746077,train
27.3,28.239407,0.01691424916627299,train
26.0,27.927954,0.035750544700798574,train
24.6,26.291553,0.033238386076277895,train
25.3,27.115948,0.03464496191776065,train
25.9,27.468456,0.029389207982819143,train
26.3,27.422462,0.020893741477769578,train
26.1,26.732586,0.011973396911878273,train
27.0,27.265364,0.00489011176148028,train
27.9,27.385578,-0.00930480396017811,train
24.9,23.640408,-0.02594935084872962,train
22.3,22.758224,0.010169625261910965,train
20.9,22.505096,0.036979455477229174,train
21.4,22.265465,0.019820358630146428,train
20.6,22.008764,0.033062772345588465,train
20.6,21.811312,0.02856104374659501,train
21.3,21.490982,0.004463155852796178,train
21.0,21.543762,0.012781244037260575,train
21.1,21.661728,0.01313622124992211,train
21.3,21.665054,0.00849655834206618,train
21.2,21.313349,0.0026661744710081846,train
21.5,21.399563,-0.002341216498902752,train
22.2,21.52536,-0.01542904717282447,train
22.1,21.544159,-0.01273575787966048,train
21.7,21.567627,-0.003059419173224171,train
21.3,21.573935,0.006389320824196183,train
20.7,21.407204,0.01679529479167299,train
20.8,21.259697,0.010929649164129942,train
21.6,21.290585,-0.007214073150380671,train
21.3,20.836922,-0.01098982875248021,train
21.4,20.887283,-0.01212459769565393,train
21.3,20.532425,-0.018348788664430873,train
21.6,20.518986,-0.025665732547509725,train
21.7,20.389677,-0.03113171170148084,train
21.2,20.099756,-0.02664045994251042,train
20.6,20.03604,-0.013878346235163333,train
19.9,19.672058,-0.005760163260938669,train
19.4,19.255121,-0.0037479739880993267,train
19.3,18.799767,-0.013129547815421585,train
18.9,18.705093,-0.005182974410652032,train
18.3,18.675377,0.010152098351025542,train
18.4,18.44152,0.0011270184302640456,train
18.5,17.85879,-0.017635640950543836,train
18.3,16.45687,-0.05302923417826723,train
16.6,16.521187,-0.002379550961037178,train
15.0,16.284454,0.041057271816522606,train
14.7,16.189035,0.04820596032029021,train
15.2,16.173742,0.03103686139293465,train
15.5,16.399935,0.028211178963300682,train
15.2,16.080389,0.028145085353247643,train
14.9,15.419899,0.01714713413304267,train
14.1,14.850966,0.02593923983133013,train
14.6,15.695393,0.03615705620753497,train
15.3,16.25082,0.03013614095006404,train
15.1,16.54193,0.04557019374442267,train
15.5,16.83646,0.04132982116265684,train
15.0,15.648426,0.02115691209477962,train
14.2,15.390869,0.04024448668190546,train
14.4,15.377261,0.03281905446183048,train
14.3,15.117058,0.02777496001834402,train
13.6,14.223812,0.022420066342233324,train
12.8,13.887299,0.040742167366878836,train
12.0,13.452637,0.057072150708845706,train
12.0,13.282092,0.050711471567825135,train
